,experience_id,summary
1380,112866,"The participant began their experience in a dark wooded area near their house at around 3:45 A.M., feeling the world become plastic-like and encountering two entities - one male and one female. These entities communicated that the participant's universe was part of a larger structure, akin to a wheel with sections for different names and universes. The entities attempted to fold the participant's universe into smaller shapes, suggesting it was insignificant.

The participant felt as if they were losing their sense of self (ego-death) but managed to resist further folding by standing up and asserting defiance against the entities. After this act of resistance, the entities vanished, and the participant experienced a peaceful sensation in another dimension while still within their reality. They perceived waves through their back as wind moved through the trees, feeling it as if the tree roots were moving in an arc motion.

The experience concluded with the participant lying down for two minutes before coming inside to document the event, which they described as their most intense and vivid experience yet."
1381,70129,"The narrator and three friends took Salvia outdoors on what was supposed to be the narrator's 18th birthday. They purchased a gram of 20x potency Salvia from a smoke shop. The first friend to try it experienced immediate effects, becoming incoherent and excited about the substance. Another friend also tried it but did not report any significant effects.

The narrator then took a hit of Salvia and began experiencing visual distortions almost immediately. Their vision became choppy and lagged behind their movements. They felt as if they were on a moving disc or raft, with sensations of pressure at the back of their head and tingling in their forearms and hands. The experience was intense but did not include major hallucinations; instead, it featured severe visual distortions.

As the effects began to fade after about three minutes, the narrator felt altered but less intensely so. They observed that time seemed longer than it actually was. After the Salvia wore off, they smoked a blunt with their friends and then snorted cocaine, which further diminished any lingering effects of the Salvia.

The overall experience included mood elevation, sweating, flushing, laughter, visual and tactile distortions, ataxia (loss of motor control), blurred vision, and minor panic or anxiety."
1382,72225,"On Halloween night 2007, the participant experienced their first significant effect from an unknown substance after smoking half a gram of it in a bong. It took about 30 seconds for the effects to kick in. The participant felt changes and stood up halfway off the couch before being pulled back into it by some visual disturbance caused by poi lights.

The participant then heard what sounded like a computer shutting down and communicated with seven extra-dimensional beings who gathered above each other, similar to choir risers. These entities provided valuable information and directed the participant towards a portal that appeared on the left wall. The beings faded away as the portal disappeared, and the participant was lifted before returning to reality.

Upon return, the participant had a hot, sticky feeling all over their body but felt no discomfort. They quickly jumped up and yelled in surprise, causing reactions ranging from laughter to confusion among their friends. Since then, every experience with the substance has been meaningful, starting with a voice counting down or providing commentary on previous experiences.

The participant now owns a plant of this unknown substance and is dedicated to studying it further due to its ability to bring them face-to-face with extra-dimensional beings they believe are present but unacknowledged by most people."
1383,101593,"The participant experienced a mild dose of a substance that allowed them to feel connected to their childhood memories and reestablish forgotten associations. They were also able to merge with various elements in nature such as landscapes, sky, hills, quarries, and bird tunes. Additionally, the experience enabled them to connect with friends who are far away or ill.

During this session, the participant found themselves in a geometric shape resembling a truncated icosahedron, where their head and feet formed nodes and their body connected these points as edges. They were also periodically transformed into an expanding sphere within which they felt comfortable and at ease.

The participant engaged in conversation with an entity that communicated through spoken words despite the intention for internal speech. The dialogue centered around questions about personal growth and spiritual motivation. A golden yellow glow emanated from their chest, and they became acutely aware of their breathing, though not to the point of panic. They were advised by the entity that further learning would require managing this heightened awareness of breath."
1384,51029,"The participant smoked a large dose of an unnamed substance in a room with one other person. Within five seconds, they experienced disorientation and visual distortions. They felt as if they had broken through a dimensional rift and that higher powers were upset. The radio stopped playing music and a voice from it told the participant to sit back and not move. This increased their fear of a cosmic conspiracy against them. They attempted to stand up but then ran to the bedroom window to confirm that the outside world was still there. After realizing they could jump out, they almost did so before being reminded by their friend that they were under the influence of a drug. The experience lasted about two minutes and left the participant shaking, awestruck, and dumbfounded."
1385,72969,"The participant began the trip in a forest at night with an acquaintance. After inhaling the substance, they felt their body disintegrate into fine particles while remaining aware and not feeling fear. They then entered a multicolored world dominated by orange, populated by talking square-shaped entities with mouths that made atrocious sounds. The participant believed this was another dimension where spirits existed before going to Earth.

Suddenly, the participant realized their spirit would return to Earth in another body, possibly any form. Upon returning, they found themselves as a wall, sensing both sides of its surface and being immobile. As the effects wore off, the world around them began to recreate itself through a ribbon-like process that outlined objects but did not repeat over the same area.

The participant perceived everything as alive and heard thousands of voices singing, though it's unclear if they were seen, heard, or sensed. They communicated with these entities at times but knew they weren't real. Finally, the participant returned to reality, still confused and walking awkwardly in the dark forest."
1386,11131,"The participant smoked a substance and experienced immediate effects after the third hit. They felt as though something was enveloping them from behind, creating a sensation of movement and eventual engulfment. Visual hallucinations occurred, with the participant seeing an infinite wooden wall that folded into themselves. The experience was intense but did not reach the level of a full-blown trip as desired by the participant. Throughout the experience, the participant remained coherent and communicated their sensations to a friend who was present."
1387,51364,"The participant experienced a disintegration of their sense of self, feeling as though they were no longer confined to a physical body but instead became part of a spiraling kaleidoscope that extended into vast distances. They observed the smallest building blocks of reality breaking down and reassembling into intricate patterns. The participant attempted to name objects but found that doing so altered their perception of those objects.

The surface of the desk transformed into a rainforest, which rapidly changed through seasons until it became a wasteland of sand and dust, eventually being washed away by a single raindrop. Throughout these visual experiences, the participant encountered an entity described as having a slim face resembling a jester. This entity was perceived to be present in multiple aspects of reality, such as eyes and faces.

The experience concluded with the participant feeling reborn or deeply confused, attributing this to contact with what they believed to be an ancient, wise life-form trying to convey important information. The encounter left them contemplating the nature of these experiences and their potential significance for human understanding."
1388,88924,"The individual began by attempting a DMT experience but did not achieve breakthrough effects. They then decided to try Salvia, starting with 50 mg. During this first dose, they experienced mild euphoria and visual distortions, including their field of vision splitting into two regions. The second dose was 40 mg, which led to more pronounced effects: the world appeared cleaved into three identical versions, forming a kaleidoscope-like view. The participant felt as though they were part of the couch they were sitting on during this experience.

While under the influence, the individual communicated with their friend, repeatedly expressing that the experience was interesting and weird. As the effects wore off, one field of vision became dominant again, and the participant's coordination was impaired."
1389,87395,"The participant began their journey by chewing dried Salvia leaves for 25 minutes followed by drinking a strong tea made from additional leaves. This brought them to a mild level of altered consciousness (Level 1). They then smoked vaporized Salvia extract, which quickly elevated their experience to Level 2. At this stage, they perceived the world as folding and unfolding in a textured manner, accompanied by warmth and tingling sensations.

After another inhalation of the vaporized extract, the participant reached Level 3, experiencing rapid visual distortions and an overwhelming amount of information processing. They felt as if they were moving through different moments in time, with brief glimpses of potential past events or memories. The experience was intense but not described as a total loss of connection to reality.

A final inhalation brought the participant back to Level 1.5, where they remained until around 12:45 AM. During this period, they dozed off and on, experiencing fragmented dreams. Around 1 AM, they got up to eat and drink something before falling into a deeper sleep at about 2 AM. The next morning, the participant woke feeling wonderful and happy."
1390,105284,"The participant inhaled a substance through a metal pipe and felt intense physical sensations described as needles throughout their body. They assumed a lotus pose and observed their environment transform into rivers of flowing energy resembling neon Mesoamerican patterns on a black background. The participant experienced an overwhelming sense of connectedness to these energies, feeling that the energy flowed through them and all life around them, including their roommates. They felt capable of controlling this energy flow, such as potentially shutting off lights. This led to an omnipotent, evil-like sensation. After closing and reopening their eyes, the visual experience disappeared."
1391,103832,"The participant began their journey in a comfortable room playing a hand drum and expressing gratitude. They then used a 20x extract, experiencing numbness throughout the body and fading fractals. Three animated beings appeared with earthy gold, red, and black outlines. The being on the left gestured for more inhalation via water pipe. When the participant inhaled again, two other beings appeared, expressing happiness. One of them held out a mushroom resembling psilocybin, which the participant interpreted as a referral to another substance. The beings advised the participant to use natural, raw substances suited to their specific needs.

The images and impressions then disappeared, leaving the participant lucid but with thoughts about entheogens forming an interconnected network of consciousness. A red net appeared above the participant's head, possibly representing a barrier they wished to break through permanently. The participant pondered whether these entities take notes or triage based on individuals' intentions for using substances.

The experience concluded with the participant crashing into a deep sleep."
1392,48797,"The participant was on spring break in Florida when they tried an unnamed substance for the first time with friends. They took one large hit and immediately began experiencing intense effects. Their head felt like it was rolling and they heard a high-pitched noise, which they later realized was them screaming. The faces of their friends appeared two-dimensional and resembled Van Gogh's ""The Scream."" The participant had a sense of having two minds - one practical and one tripping out of control.

They walked over to a group of people in popped collars and told them to stop what they were doing, which confused the others. While looking for their sister, the participant saw purple crosses folding into the sand and felt tingling in their arms. They then hallucinated razor blades coming out of their lower back, which frightened them. The practical part of their mind urged them to come down from the experience.

The sister found the participant and they walked away together. The hallucinations eventually subsided, but the participant remained in an altered state for a while longer, feeling as though their head was floating and the ocean sounded amazing. Their body continued to feel tingly and refreshed."
1393,57420,"The participant consumed an unnamed substance in a 20 mg dose along with a friend. Initially, there were no effects for about an hour after ingestion. After one and a half hours, they experienced a slight buzzing high that was comforting and energizing. Around two hours into the experience, closed-eye visuals appeared.

For approximately six hours, the participant felt a combination of clarity of mind and euphoria similar to LSD or MDMA. They engaged in social activities and consumed alcohol, which slightly diminished the effects. Later, they smoked cannabis and then salvia, intensifying their experience. The salvia use led to exaggerated visual distortions and enhanced sensory perception.

The overall duration of the trip was extended due to the combination of substances, with open-eye visuals becoming more pronounced and vivid. The participant reported enjoying the experience and found it to be one of their best drug experiences ever."
1394,94987,"The participant began their experience with physical sensations of being divided into small cubes, which were described as jumping and organized into piles by tiny workers walking across the chest. This led to visual hallucinations where they found themselves in an Egyptian desert, seeing pyramids and entering a tomb filled with sarcophagi and gold. The experience then shifted to space, where they observed Earth from above, noting that each state of the United States appeared as different colors and morphed before their eyes. After realizing the need for oxygen, the participant returned to Earth, feeling as though hours or years had passed despite it only being around ten minutes. Post-experience, the individual felt slightly dizzy but used cannabis to manage any nausea."
1395,51544,"The participant consumed an unnamed substance and experienced several distinct encounters. In one instance, transparent people welcomed them into what felt like a more real world than their current life. These entities included a motherly figure and children. Another encounter involved a boy asking if they got enough and a woman helping them lay down. The participant also reported seeing multiple realities woven together on the ceiling. Each experience was followed by a return to normalcy, leaving questions about the nature of reality."
1396,64032,"Three individuals gathered around a campfire in Quebec city, Canada, consuming various substances including cannabis and an unnamed psychoactive substance. One participant rolled two joints containing the unnamed substance for himself and his friends to try. As they smoked, one friend experienced his jaw stretching out on the left side and felt gravity becoming strange. Another friend reported feeling as though he was being sucked down into his chair.

The narrator described experiencing a ""weird alien feeling"" with no stress but an unusual sensation. Visual effects were noted as exquisite, resembling origami-like structures unfolding in metallic qualities rather than organic fractals. The unnamed substance's effects peaked quickly and wore off after about 20 minutes. All participants found the experience enjoyable despite initial fears of intensity.

Afterwards, they rolled another joint and repeated the process, laughing throughout. No cravings for more were reported, and all returned to baseline within half an hour."
1397,41245,"The participant smoked a substance with friends after returning home from a night out. They experienced smooth and light tasting effects without harshness or coughing. After smoking several times, they felt unusual and continued smoking until finishing a gram between them. In the living room, they discussed various topics including an intriguing drinks lid, dimensions, variables, and shapes on a piece of paper that were not cylindrical but other unidentifiable forms.

They then had an introspective discussion about their lives from birth to present, focusing on significant images and relating them to words like aggression, hesitance, and ignorance. The friend formulated these into the shape of a camel with functions such as humps for water storage, feet for surface area, and coat for climate changes. They linked the three words to the parts of the camel's shape.

The participant concluded that all thought processes are learned from external sources through visual perception, physical experience, or information from others. This led them to believe that none of their thoughts are truly their own and that they are products of a chain of influences. The realization was that individuals are not unique but rather shaped by genetic and environmental factors."
1398,90345,"The participant consumed a substance in multiple forms over several attempts: chewing, swallowing, and smoking. Each attempt resulted in minimal to no noticeable effects apart from general disorientation and the sensation of being poked by invisible needles. No visual or auditory hallucinations were reported. The individual has high tolerance for other psychoactive substances like DMT crystals, ayahuasca, salvia, mushrooms, LSA, and Psilocybin. They noted that the substance in question only slightly enhances experiences when used as a catalyst with LSA and Psilocybin."
1399,12283,"The individual begins by inhaling smoke from salvia leaves and experiences an immediate onset of intense sensations. They feel disoriented and confused, questioning their identity and surroundings. Vivid imagery appears, including twisting canyons, spiraling galaxies, and gaudy colors in red, green, and yellow forming zig-zag patterns. The visuals are described as resembling a romper room Vegas casino gameshow.

Entities appear suddenly from the background, morphing into form. These entities are not explicitly described but seem to be running the show and are more 'real' than the real world. The participant experiences fear and terror while falling into what they perceive as the 6th dimension or the 'true' reality. They feel petrified and unable to react, even experiencing a loss of fight-or-flight instinct.

The trip then shifts, with brief flashes of a familiar room approaching from afar. This leads to a reconstruction of a lower-dimensional fairy-tale-like environment. The participant remembers taking salvia and expresses reluctance to return to the 'real' world, believing that the other dimension was more authentic. They feel exhilarated by fear and question whether higher forces are at work."
1400,66831,"The participant took three tokes of an unknown substance and immediately experienced vivid hallucinations. They saw objects from their childhood, such as an old chair, spinning in front of them. They felt heavy and clumsy, unable to move easily. The bed appeared to have grown around them, requiring effort to climb out. Upon reaching the floor, they perceived lush green fields, dark overgrown forests, garden gnomes, demons with clawing faces, and heard singing elves. There were also sensory experiences like an arrow being shot across plains and trees stretching a hammock.

The participant's wife, acting as a sitter, became upset when the participant tried to involve her in the experience by encouraging her to join them. She eventually left but returned after a few seconds, still angry. The participant managed to reassure their wife that they were fine before attempting to explain the voyage, though she was not receptive.

The experience lasted for about 30 minutes, during which time the participant felt as if the altered state was more real than the physical world."
1401,78573,"Three friends, including the narrator, decided to try a new substance together at the narrator's mother's house. The narrator had previous experience with this substance and guided their friends through the process. During the first session, Keisha experienced significant effects, becoming incoherent and drooling. The narrator felt intense fear and disorientation, seeing colorful outlines around objects and experiencing a perception of being one with a wooden table knot. They also saw themselves moving between different colored worlds that became suffocating as they transitioned back to reality.

In the second session, the narrator and Keisha smoked separately from Ash. The narrator again experienced visual hallucinations similar to the first trip but this time identified more closely with the object (the knot in the table). They had difficulty coming out of the trip despite trying to use Ash's voice for guidance."
1402,45822,"The narrator describes their first experience with an unnamed substance while at home in their room, with their cousin present. Initially, the cousin tried mild and medium doses of the substance before switching roles. The narrator then smoked the substance and experienced visual distortions, including becoming one with a 3D cube on their computer screen and passing through what appeared to be a solid wall of color. They heard an unknown voice calling out to them but saw no one when they turned around. After standing up, they felt as though gravity was pushing them forward wherever they walked. The narrator's cousin had left the room during this time. When able to speak clearly again, the narrator asked their cousin if they had spoken to them during the experience, and the cousin said no."
1403,63977,"The participant experienced a first-time encounter with an unknown substance at a music festival. They accepted a pipe from someone they had just met and inhaled the contents, which tasted like hay. Shortly after inhaling, the participant began to feel unwell, experiencing numbness that felt like cold metal beads dripping down their sides and a sensation of electricity. Their vision became restricted, and they heard an intense roaring sound as if the world was ripping apart. The participant felt as though everything was tumbling forward, leading them to believe they were falling.

The individual called out for help and frantically tried to hold onto someone or something, but could not feel their own body. Friends held the person up, but the participant perceived this support as unstable, with everything slipping away at odd angles. There was a moment of panic where the participant felt their mind merging with the field and feared they would never return to known reality.

As the experience progressed, the participant slowly started to come back to reality. They began laughing uncontrollably out of happiness at returning to normalcy, though still somewhat disoriented. The individual expressed concern about taking the substance in such an uncomfortable environment and mentioned planning to try it again at home under more controlled conditions."
1404,71096,"The participant consumed an unspecified substance in a shed with a friend. They reported experiencing rapid, disjointed thoughts centered around discovering the ""secret of time."" After what felt like finding this secret, they perceived everything glowing briefly before entering a state where time seemed slowed and moments were repeated. This sensation gradually diminished until it disappeared completely."
1405,63104,"The participant experienced vivid closed-eye visuals (CEVs) and visual distortions, including walls that appeared to breathe and move inward toward them. They also perceived a menacing female presence but could not clearly identify it at the time. After the peak of the experience, they continued to see CEVs featuring silhouettes of people walking in a jumbled crowd and monochrome hallways with many doors on either side."
1406,112142,"The individual began their experience by smoking a large dose of an unspecified psychedelic substance from a bong. Immediately after exhaling, they noticed visual distortions: objects appeared warped and distant. Within one minute, the effects intensified; the participant felt as though they were inside a Jimi Hendrix poster on the wall, experiencing intense colors and disorienting visuals.

The individual struggled to remember basic concepts such as what a human being is or their own identity. They repeatedly asked aloud, ""What did I take?"" for several minutes, seemingly unaware of their surroundings and friend's presence. After about ten minutes, they began to regain some sense of reality, first recognizing that they were on a psychedelic substance (likely LSD), then recalling memories associated with their father.

It took approximately 15 more minutes for the participant to return to a somewhat normal mental state. Throughout this period, they experienced confusion and relearning familiar concepts. The effects lingered for about half an hour after the initial intense phase. The experience was described as overwhelming and not euphoric, leading the individual to never repeat it despite having other psychedelic experiences since."
1407,25069,"The individual experienced a strong sensation of numbness around the mouth shortly after ingesting an unspecified substance. This was followed by visual disturbances, including bright lights in peripheral vision and vivid hallucinations where red pork chops with wings appeared to fly out of the television screen. The participant found this experience comical rather than frightening. After these intense effects subsided, they felt a stoned sensation for about one hour before the effects fully dissipated."
1408,63336,"The user and their husband first tried Amanita caps, which provided a mellow high without trippy effects. They then experimented with Salvia; the husband experienced seeing many people walking around whom he thought were real. The user felt her arms being pulled by their sides as if the skin was stretching and had difficulty talking but later burst into uncontrollable laughter.

The next night, after smoking more Amanita caps, the user took another dose of Salvia alone in her bedroom. She experienced vivid hallucinations where she felt like she was in a concession stand at a beach with legs sliced vertically and submerged in thick liquid, making walking difficult. She perceived a female entity that seemed to be slicing her legs because they were food. The experience was described as extremely bizarre and unsettling."
1409,56345,"The participant experienced a vivid scenario where they felt as if they were on an imaginary train passing through their room. They perceived two entities: an old man with a grey beard standing about 6 feet behind the train and a girl at the controls. The train was moving chugging sounds, and the participant begged the girl to stop it but she did not comply. The train moved towards a wall leading to an unknown land filled with euphoria and happiness. Despite this, the participant feared losing grip of reality and tried to convince the girl to take their sister along as well. When the train disappeared through the wall, the participant ran to their sister's room, but could only control one side of their body properly, which frightened her."
1410,67046,"The individual started their experience alone in a quiet room at 3:45 PM. They initially felt heavy on the right side with grid-like visuals appearing. After taking another dose, they experienced severe disorientation and fear. At 4:05 PM, they perceived their world as being pulled into a black hole, believing that their existence was fake and about to be cancelled. They imagined friends and family already in this void, telling them it was inevitable. The individual fought against this sensation, screaming for help until the experience subsided. Upon recovery, they disposed of the remaining substance out of fear."
1411,51323,"The individual prepared for their experience by setting up dimmed colored lights and selecting calming music. They inhaled smoke from a pipe filled with an extract, experiencing immediate intense effects within 15 seconds. The world began to disintegrate visually, causing panic as they feared waking family members or expressing concern about friends and family.

Regaining some consciousness, the participant took another hit but felt unable to continue smoking. Lying on their bed, they experienced multiple dimensions, including one where they perceived themselves as ground with people walking over them in a 16th-century marketplace setting. The experience was overwhelming and frightening, lasting approximately 5-10 minutes before gradually subsiding.

After the effects lessened, the individual regained balance and communicated their experience to friends online, becoming sober within about 10 minutes of the initial onset."
1412,10808,"The participant began their experience by lying awake at night with an urge to escape reality. After consuming the substance, they experienced a floaty sensation similar to laughing gas. While on the bed, they observed patterns where blue flowers turned red and green. Moving to the computer, they focused on winamp visuals, perceiving them as evergreen trees and a lake, creating a landscape that evolved through seasons. They felt immersed in this world, forgetting about reality and their surroundings. After the experience, they were lost but wanted their created world back. They were amazed by their artistic and imaginative abilities during the trip and felt it provided insight into life."
1413,17149,"The participant tried a substance three times. The first two attempts resulted in mild effects including slight loss of coordination and difficulty thinking clearly. On the third attempt, after consuming four large doses, they experienced an escalating tingling sensation that became intense enough to feel like being electrocuted. This was described as uncomfortable. No visions or interesting sensations were reported during any of the experiences."
1414,111277,"The participant had two separate experiences with a substance. In the first experience, they ingested 4 seeds sublingually after fasting for several hours. Effects were felt about an hour later, characterized by intense euphoria and a body high. The participant smoked marijuana to enhance the effects, which added to the sensations of vibrations throughout their body. Music was enjoyable but there were no visual distortions or altered perceptions. The peak lasted 2-3 hours before gradually subsiding.

In the second experience, the participant ingested 8 seeds sublingually after a late and light dinner, leading to dehydration. They experienced slight stomach discomfort and smoked marijuana with additional herbs (chilean holly, mugwort, wormwood, calea) around 2.5 hours later. This resulted in lethargy, erratic thoughts, impaired motor functions, and intense hunger. The participant felt restless for about an hour before consuming salvia leaves through a bong. This led to a period of disorientation where they felt like different characters and experienced difficulty breathing, jumbled thoughts, and physical immobility. These symptoms lasted 2.5 hours before gradually improving. Negative thoughts persisted until around 11 PM when normalcy was restored."
1415,90588,"The individual begins to notice changes in perception as lines start to blur between self and surroundings. They see two-dimensional visions and feel a sense of splitting or being conjoined within a void. During this time, they experience rapid heartbeat and sweating, leading to a feeling of falling into an unknown realm where they simultaneously feel both singular and connected to everything else. Memory loss occurs during the peak of the experience, but the person accepts their situation and understands the futility of trying to escape. The experience concludes with a return to normalcy."
1416,71984,"The participant experienced their first encounter with an unknown substance in a calm environment while sitting in bed with a sitter present. They consumed two hits of another substance before taking a small dose of the unknown substance. Approximately 20 seconds after ingestion, they reported vivid visual hallucinations including a rotating, cartoon-like alligator figure that changed colors and moved like a flipping Rolodex. The participant also heard the distant voice of their sitter during this experience. After about five minutes, reality began to return, leaving them sweaty. One hour later, most effects had subsided."
1417,22470,"The participant attended a house-warming party where they consumed an unspecified substance along with five others. After finishing their dose, they engaged in philosophical discussions about consciousness and the absolute. A friend introduced another substance through a pipe, which was described as a 'healthy dose'. The first sensation experienced was a whooshing sound followed by visual hallucinations of the front door and part of the surrounding wall being sucked into a screaming vortex. This was accompanied by an intense wind, causing the participant to lean back with bulging eyes but without fear.

The physical world then appeared to turn liquid and boil, making people around them look more ridiculous than usual. The friend who had also taken the substance experienced their face splitting horizontally as they laughed at the participant's face doing the same thing. As the trip progressed, the participant became aware of a lattice of cubes 'in' everything, sensing rather than seeing them directly. They could feel these cube-like shapes passing through objects and even their own body, extending into infinity."
1418,28109,"The participant consumed mushrooms and later inhaled salvia while tripping. During the peak of the experience, they saw a woman's face multiplied many times, which appeared beautiful and all-knowing. The participant felt joy and understanding from this vision but could not communicate effectively with it. After the trip ended, the participant reported feeling as though the entity was watching them and encouraging their search for truth."
1419,25201,"The participant experienced their fifth or sixth use of a substance in extract form, with previous experiences being less intense. They smoked a small amount of cannabis about ten minutes prior but were not significantly affected by it. A friend was present as a sitter but proved to be inexperienced and distracting during the trip.

After inhaling the substance through a pipe, the participant felt an uncomfortable ""pulling"" sensation, as if being drawn in multiple directions simultaneously. They observed a black void-like area in their room that seemed to pull everything towards it. The tingling sensation on their skin became increasingly uncomfortable, and visual distortions occurred, with objects appearing to ripple.

The sitter's interruptions, including asking questions and showing websites, disrupted the experience and caused frustration for the participant. These distractions reduced the intensity of the effects. After running out of the substance, the participant was left with a mild cannabis high from earlier use."
1420,81378,"The participant entered their roommate's small room and smoked a large amount of an unidentified substance from a bowl. Within seconds, they felt disoriented and began drooling uncontrollably. The walls appeared to move inward, making the room seem smaller. They were confused and did not remember taking the drug during the experience.

While listening to Jimi Hendrix on the computer with visual effects playing in the background, the participant became fixated on colorful flying images that surrounded them. They felt as though Jimi was trying to communicate something but could not understand it. The trip lasted a few minutes and was described as both fun and scary."
1421,18074,"The participant had two experiences with a psychoactive substance. The first occurred over a year ago when they smoked an extract of the substance using a bong. Neither the participant nor their friend experienced any noticeable effects. Three months prior to the report, the participant tried again with fresh leaves in a pipe, this time with two friends. They expected intense experiences based on online reports but only felt slightly more effects than before. No entities were encountered during either experience."
1422,51718,"The participant and two friends took an unknown substance for the first time. During the initial dosage, the participant experienced uncontrollable laughter lasting about five minutes and visual distortions caused by shadows from candles. Ten minutes after the effects subsided, the participant felt completely sober.

On a subsequent day, the participant had another experience with a higher dose. This time, they immediately noticed spinning and blurring visuals before lying down on their bed. While lying on the bed, the participant encountered an entity described as a lady with long curly hair appearing in black silhouettes. The entity seemed to want to take the participant's soul somewhere, but the participant resisted, feeling energy around them trying to ""get back"" to their body."
1423,63926,"The participants went into the woods to use a drug in a makeshift bong. After taking their first hit, one participant saw an outline of their body moving away from the tree they were leaning against, feeling rejected by it. They then experienced a dreamy state and laughed at their friend who thought he had wet himself but was actually just spilling water.

They moved to another spot where both participants took hits from the bong again. The first participant felt surrounded by many living forms and saw two trees: one male mixing the ground like soup, and a female educating the male about the presence of the participant. Both trees then looked at the participant with an overwhelming sensation of acceptance.

The second participant took another hit and drank the leftover bong water, confusing it for more drug. He ran off but stopped to smile at his friend before they walked back together. The first participant experienced a tree smiling at them and speaking, asking if this was what they expected."
1424,11968,"The participant began the experience with two inhalations from a bong containing an unenhanced leaf substance. After lying down and closing their eyes, they experienced visual hallucinations of a pole-like structure emerging from the ground in a parabolic curve, displacing dirt around it. They felt invited on a journey by a family of Native Americans, particularly an older woman. The participant was apprehensive about joining but decided to end the experience after 20 minutes and discussed their observations with their friend Tom."
1425,27490,"The participant and friends consumed alcohol and marijuana before using an extract substance. The individual smoked the extract in a bong while listening to ambient music. Upon inhaling, they experienced intense visual distortions characterized by geometric patterns and a sense of everything being perfectly clean and structured. They felt detached from their body, as if their head was moving forward while their body remained stationary. This led to an experience of feeling like a box on a conveyor belt in a factory setting.

The participant communicated these sensations to a friend who had also used the substance. The friend laughed uncontrollably before describing his own experience, which involved feeling like a bag rather than a box. Both individuals found humor in their shared but distinct perceptions during the trip."
1426,63429,"The participant experienced an intense visual and dissociative state after ingesting the substance. Initially standing on a dirt road looking at a bridge, they felt as though they had become part of the right side wall of the bridge, unable to move or breathe but without panic. The bridge then rotated around them, pulling them along its top surface. During this time, there was strong visual and dissociative effect; the participant could experience everything happening but also observe it from a detached perspective.

The participant experienced an intense air thirst, possibly due to not breathing properly during the experience. They were expelled from the bridge as if spat out, quickly returning to their normal state in their room. The overall experience was described as novel and involving triangular brown bridges."
1427,23034,"The participant began their experience after consuming an unspecified substance for approximately 2-3 hours. They then inhaled a potent extract, experiencing immediate visual effects including flying through an ancient Mayan courtyard with colorful glyphs. A second inhalation intensified the experience, causing them to feel as if they had shifted into another reality.

Over the next 3-4 hours, the participant reported constant physical movement and frequent shifts between different versions of themselves within the same room. These shifts were described as transitions into new realities. The experience was accompanied by a profound sense of the possibility of death, not in a negative way but as a release from the perceived constraints of reality.

The participant eventually returned to normalcy after significant effort, followed by an introspective phase where they reflected on their experience. They concluded that every decision and action creates new parallel universes of possibility, suggesting that our reality is dynamic rather than static."
1428,47101,"The participant smoked an unspecified amount of a substance using a water pipe and held their breath for 20 to 30 seconds per hit as instructed. They experienced physical sensations similar to being drunk, with loose arms and legs. No hallucinations were reported, and the effects did not last long. The user felt disappointed by the lack of intense experiences compared to expectations."
1429,91605,"The participant smoked an unknown substance for the first time and immediately put on a blindfold before lying down. Within five minutes, they began to sweat profusely through their blindfold and felt extreme discomfort, describing it as ""sheer terror."" The experience lasted approximately 4-5 minutes in total."
1430,14354,"The participant began by using regular leaves and experienced mild disorientation. They then used a small amount of extract from Siebert's product. Upon inhalation, they immediately felt transported to another dimension or world characterized by an all-encompassing swirl of energy. This experience included a perceived boundary line running through their being, with two sides struggling for dominance: one attempting to pull them in and the other holding them steady.

The participant was surrounded by a bright-orange swirling mass of energy that defied description. They heard a voice in their head asking what they were doing there, questioning their purpose in this dimension. After about five minutes, the experience ended abruptly, and the participant returned to reality, noticing ripples on the bed as if from an aftereffect.

Upon reviewing the audio recording, it was noted that there was a 5-minute gap of silence during which the participant was presumably experiencing the altered state."
1431,66750,"The individual smoked a concentrated dose from dried leaves. Initially, they experienced a sensation of pressure on the corners of their eyes and a feeling that everything was compressed or molded down. After about two to three minutes, these sensations subsided, and the participant observed their surroundings in a garden setting. The view appeared filmic, black and white, still, without luster, wind, or sense of time. Plants did not rustle or shine. There was an awareness of the presence of the plant used but no direct communication."
